 1,   4.91,  61.38,   3.68,   9.82,   2.46,  13.50,   1.23,   7.37,  11.05,   0.00,   1.23,  36.83,  42.96,  14.73,  22.10,  11.05,   0.00,  73.65, 614.99, 164.49,  44.19, 16216.96,  31.92,  66.29,   4.91,  52.78,  52.78,  28.23,  44.19,  58.92,  33.14,  83.47
 2, 133061.09, 299.52, 139127.57, 142920.65,  50.33, 57327.10, 185901.56, 305656.17, 148552.58, 132106.07, 31480.13, 168.17, 154.67, 148213.78, 150160.65, 4431.40, 131232.07, 150422.12, 137483.90, 1486100.32, 116690.69, 156788.11, 1582.29, 134341.41, 134313.18, 115388.27, 13089.20, 138195.87, 148212.56, 206209.89, 179248.32, 6580.81
 3,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 4,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 5, 190.27, 3215068.41, 342013.30, 88229.07, 151100.95,  87.15,  12.28, 189.04, 161584.09, 92754.99, 204086.26, 13604.77, 2773164.46, 321.61, 243.05, 1100994.41,  57.69, 112.93, 148.53,  90.84, 3536538.92, 177.99, 262.69, 135280.48,  92.07, 1835.16, 166.94, 181.68, 672.69, 142.39, 293.38, 634.64
 6,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 7, 139.94, 4138413.98,   1.23,  12.28,  31.92, 150095.59,   2.46, 1721253.03, 110.48, 366581.18, 586.76, 459958.53, 297.06, 7112.34, 2413.33,  94.52, 1700.14, 191.50, 28818.84, 15029.94, 331331.29, 381.76, 90530.69, 251.64, 12371.10,  65.06, 135605.77, 246.73, 182.90, 160.81, 166.94, 3916370.11
 8, 27364.21, 925455.70, 139042.87,  67.51,   7.37, 229.55, 143.62, 4988.70, 114.16, 2079898.20, 2358.09,   0.00, 175.54, 131.35, 260.24,  15.96, 140972.56, 3150462.02, 1134.24, 130.12, 364.58, 1090.05, 163.26, 152.21, 253008.43, 6750.21, 104.34, 2159667.10, 153927.96,   1.23, 494.70,   6.14
 9, 27073.28, 31497.32, 5440.43, 5889.71,  29.46,  54.01,   4.91, 137005.16, 689915.09, 780.71,  23.32, 8280.95,  98.20, 2873.66, 5109941.52,  60.15, 79798.36,   0.00,  44.19, 97940.09, 38354.33, 104021.30, 64963.60, 136460.14, 2050264.29, 566630.08, 3113.03, 3310.66, 112.93, 92850.74, 2512.76, 1214.03
10, 103.11, 90243.45, 71681.90, 6826.32, 1142.83, 123223.63, 347.39, 88470.89, 501441.84, 297647.74, 1175.98, 2610.97, 1491.45, 94839.34, 419.82,  63.83, 7058.33, 68502.58, 140439.81, 1991.06, 40948.11, 211763.26, 90708.69, 5328671.04, 5045.17, 140754.05, 1119.51, 4083557.90,  67.51, 3132526.51, 2086.81, 57257.13
11, 132031.19, 169.40,  69.97, 125.21,  51.56,  24.55, 7808.35, 101.89, 1847.44,  87.15,   0.00, 105.57, 143.62,  47.87,  73.65,  79.79,  34.37, 101.89,  66.29,  68.74,  73.65,  79.79,  62.60,  47.87,  31.92, 115.39, 3436174.44,  85.93,  49.10, 481.19, 7818.17,   6.14
12, 66176956.74, 2952876.79, 1168.61, 2090867.46, 2230.43, 5936600.30, 521795.60, 82346632.39, 50963708.73, 68280933.04, 1385087.71, 98642.24, 1791174.64, 910.83, 18115450.94, 1690087.15, 4194042.17, 2073934.84, 331282.19, 1265202.97, 5003294.52, 83843.08, 2180157.11, 4275.50, 6923291.58, 2188230.61, 2010715.57, 2546732.16, 10960054.62, 2108597.97, 2206644.86, 13262524.53
