 1,  30.00,  30.00,  60.00,  30.00,   0.00,  30.00,  30.00,  30.00,   0.00, 120.00,  60.00,  30.00,   0.00,  60.00,  60.00,   0.00,   0.00,  60.00,   0.00,   0.00,   0.00,  30.00,   0.00,  30.00, 120.00,  60.00,  90.00,   0.00,   0.00,   0.00,   0.00,  30.00
 2,   0.00,  60.00,  30.00,  30.00,  30.00,   0.00,  60.00,   0.00,   0.00,  30.00,   0.00,   0.00,  30.00,  30.00,  30.00,   0.00,   0.00,   0.00,  30.00,  60.00,   0.00,   0.00,   0.00,  90.00,   0.00,  30.00,   0.00,   0.00,   0.00,  30.00,  30.00,   0.00
 3,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 4,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 5,  90.00,   0.00,  90.00,   0.00, 1200.00, 2639.99,  90.00, 300.00, 1380.00,  90.00, 780.00,   0.00, 2969.99, 4229.99, 2729.99, 1380.00, 1290.00, 300.00, 1380.00, 1020.00, 3479.99, 6779.98, 4649.98, 4649.98, 1589.99, 2639.99, 4589.98, 2399.99, 3599.99, 4949.98, 4709.98, 3929.99
 6,   0.00,   0.00,  30.00,   0.00,   0.00,   0.00,   0.00,  30.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  30.00
 7,  60.00,   0.00,   0.00,   0.00,  30.00,   0.00,  30.00,   0.00,   0.00,  30.00,  60.00,  30.00,  60.00,  30.00,   0.00,   0.00,   0.00,  90.00,  60.00,   0.00,  60.00,  60.00,  30.00,   0.00,  60.00,  30.00,   0.00,  60.00,  60.00,  90.00,  90.00,  30.00
 8,   0.00,   0.00,  30.00,   0.00,  30.00,  90.00,  60.00,   0.00,   0.00,  90.00,   0.00,   0.00,  60.00,  60.00,  60.00,  30.00,   0.00,   0.00,  30.00,  30.00,   0.00,  30.00,  60.00,  30.00,   0.00,   0.00,  90.00,  30.00,   0.00,   0.00,   0.00,   0.00
 9,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  30.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
10,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  30.00,   0.00,   0.00,   0.00,   0.00,  30.00,   0.00
11,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
12,  60.00,   0.00,  60.00,   0.00,  30.00,   0.00, 120.00,  60.00,  60.00,   0.00,   0.00,  30.00,  30.00,  30.00,  30.00,  30.00,   0.00,  30.00,  90.00,  30.00,  30.00,  30.00,  60.00,  30.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  30.00
