 1, 1652.35, 293.14, 2006.83, 1810.69, 1622.55, 3625.68, 2900.94, 1820.70, 487.22, 2228.25, 2752.93, 752.52, 343.50, 1464.37, 1369.53, 394.61,   0.00,  58.78, 172.37, 190.16, 199.45,  67.21, 471.94, 205.49, 564.76, 297.22, 468.84, 1383.72, 208.59, 202.12, 1305.80, 103.91
 2,  43.77, 321.80,  47.36,  95.87, 248.45,  29.20, 101.47,  95.10,  57.75, 154.59, 115.99, 281.40, 104.29,  55.84,  58.45,  26.64,  46.44, 104.68,  37.47,  88.74,  46.49,  58.13, 277.59,  92.44,  76.78,  54.16,  40.29,  42.03, 124.74, 139.10,  83.58,  35.34
 3,   0.44,   0.44,   0.71,   0.11,   0.22,   0.27,   0.65,   0.49,   0.76,   0.87,   3.15,   1.52,   0.92,   1.03,   1.52,   0.82,   0.49,   0.54,   1.20,   2.72,   1.20,   2.12,   2.88,   0.98,   0.82,   1.79,   2.01,   1.63,   0.11,   1.90,   0.82,   2.01
 4,   1.14,   2.72,   3.37,   3.97,   1.14,   4.95,   3.05,   2.66,   2.50,   3.10,   2.56,   1.36,   1.31,   1.52,   2.56,   3.10,   1.09,   2.18,   2.77,   3.10,   0.71,   1.85,   1.31,   0.38,   0.33,   3.53,   2.39,   1.09,   0.54,   1.58,   3.15,   0.76
 5, 3037.32, 2694.75, 2470.28, 648.71,  94.18, 310.00, 202.12, 220.28, 1177.91, 1418.74, 1328.97, 1165.29, 209.84, 364.43, 247.85,  92.33, 4560.30, 3315.40, 4844.15, 2088.99, 124.47, 411.58, 273.03, 165.90, 3253.41, 2404.16, 4146.61, 2065.39, 165.09, 273.84, 182.60, 139.04
 6,  23.06,  45.79,  25.50,  39.37,  51.66,  42.41,  53.83,  57.97,  28.55,  48.83,  31.43,  41.27,  39.80,  51.01,  50.46,  49.05,  32.25,  37.47,  27.13,  32.14,  24.14,  36.81,  29.20,  44.97,   6.14,  27.41,  28.11,  32.46,   5.87,  22.19,  13.49,  30.34
 7, 460.24, 124.20, 465.25, 393.09, 334.31, 132.14, 971.39,  69.11, 1205.21, 232.57, 509.13, 212.18, 265.09, 374.38, 222.35, 510.43, 187.44, 247.14, 112.94, 119.47, 303.26, 367.59, 115.50, 383.74, 378.46, 464.38,  73.73, 336.54, 385.53, 377.43, 507.12, 158.51
 8, 273.03, 234.69,  96.03, 350.73, 396.30, 319.57, 255.95, 186.19, 177.76, 147.20, 168.68, 752.74, 380.85, 285.42, 181.13, 1757.02, 101.30, 301.03, 136.97, 517.78, 316.15, 220.23, 584.39, 1094.66, 258.02, 253.45, 403.69, 181.07, 103.21, 806.24, 149.70, 1403.35
 9,  46.33, 230.34,  34.20,  41.92,  59.76,  88.63, 135.34,  61.17, 625.88, 1612.87, 285.86, 135.45,  54.81,  42.96,  37.41,  93.47,   0.00,   0.00, 166.45,  43.94,  58.02,  27.30,  52.47,  42.63,  64.76, 365.09,  46.66,  38.23,  32.46,  25.61,  35.56,  23.11
10,  24.85, 364.27,  62.42,  77.43,  36.38,  64.76,  40.78,  69.38, 279.12, 178.90,  47.74, 111.91,  76.51,  37.90,  28.44,  20.77,  44.97, 138.77, 130.83,  52.42,  29.09,  65.03,  42.96,  49.92,  63.62,  71.02,  35.18,  36.76,  21.32,  36.70,  36.54,  30.99
11,   0.00,   0.00,   0.00,   0.00,   0.00,   0.92,   0.00,   0.16,   0.00,   0.05,   2.18,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.11,   0.00,   0.00,   0.00,   0.00,   1.74,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
12, 253.78, 259.54, 510.11,  63.40, 274.17, 288.47, 111.80, 256.06, 290.48, 269.11, 124.41, 280.64,  92.60, 604.78, 196.57,  91.08, 270.20,  63.73,  59.92,  39.86, 315.06,  62.59, 122.62, 260.90, 278.35, 119.79,  82.44,  74.88, 129.63,  66.18,  60.47, 294.78
