 1,   8.00,  19.99,   8.00,  27.99,  15.99,  27.99,  23.99,  19.99,  15.99,  19.99,  31.99,  39.99,  19.99,  19.99,  19.99,  12.00,   0.00,  23.99,  15.99,  12.00,  15.99,  12.00,  27.99,  19.99,  19.99,  15.99,  27.99,  12.00,  19.99,  19.99,  15.99,  27.99
 2,   8.00,  31.99,  12.00,  15.99,  19.99,  15.99,   4.00,  12.00,   4.00,  15.99,  15.99,  19.99,  12.00,   8.00,  12.00,  15.99,  19.99,  15.99,  12.00,   4.00,  12.00,   0.00,  19.99,  19.99,  15.99,  12.00,  15.99,  15.99,  19.99,   0.00,   4.00,   8.00
 3,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 4,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 5,  35.99,   4.00,  12.00,   8.00, 255.91, 579.79,  35.99,  51.98, 207.92,   8.00, 183.93,  12.00, 543.80, 791.71, 543.80, 243.91, 263.90,  47.98, 479.82, 211.92, 667.75, 903.67, 807.70, 775.71, 275.90, 447.83, 763.72, 487.82, 707.74, 919.66, 787.71, 719.73
 6,   4.00,   4.00,   8.00,  19.99,   4.00,   4.00,   8.00,  19.99,   0.00,   8.00,   0.00,  12.00,   0.00,  19.99,   4.00,  19.99,   8.00,   0.00,   4.00,   0.00,   0.00,   4.00,   8.00,   8.00,   0.00,   4.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 7,  43.98,   0.00,   4.00,   0.00,   0.00,   4.00,   0.00,   0.00,  19.99,  23.99,  51.98,  12.00,  23.99,  19.99,   8.00,   0.00,   4.00,  23.99,  19.99,  27.99,  27.99,  23.99,  31.99,  55.98,  35.99,  47.98,  19.99,  23.99,  59.98,  35.99,  35.99,  27.99
 8,  19.99,  15.99,  19.99,  19.99,  35.99,  47.98,  31.99,  47.98,  23.99,  19.99,  31.99,  47.98,  67.97,  51.98,  23.99,  55.98,  31.99,  12.00,  15.99,  19.99,  19.99,  35.99,  35.99,  27.99,  12.00,  23.99,  19.99,  27.99,   0.00,   0.00,   0.00,   0.00
 9,   0.00,   0.00,   0.00,   4.00,   0.00,   0.00,  15.99,   0.00,   0.00,   0.00,   8.00,   8.00,   0.00,   4.00,   8.00,   0.00,   0.00,   0.00,   4.00,   0.00,   8.00,   0.00,   0.00,   0.00,   0.00,   4.00,   0.00,   0.00,   0.00,   0.00,   4.00,   0.00
10,   0.00,   0.00,   4.00,   0.00,   0.00,   4.00,   4.00,   4.00,   0.00,   0.00,  12.00,   8.00,   0.00,   4.00,   0.00,   0.00,   0.00,   0.00,  12.00,   8.00,   0.00,   4.00,   0.00,   0.00,   0.00,   4.00,   0.00,   0.00,   0.00,   0.00,   0.00,   4.00
11,   0.00,   4.00,   0.00,   0.00,   4.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   4.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
12,  27.99,  15.99,  15.99,  19.99,  27.99,  23.99,  15.99,  27.99,  23.99,  23.99,  31.99,  19.99,   8.00,  19.99,   8.00,   8.00,  12.00,  15.99,  23.99,  23.99,  12.00,  19.99,   8.00,  23.99,  12.00,  12.00,  19.99,  31.99,   8.00,  15.99,  15.99,   4.00
