 1,   0.00,  40.02,   0.00,  40.02,   0.00,  40.02,   0.00,  80.04,   0.00, 120.05,  40.02,  40.02,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,  80.04,  40.02,  80.04,   0.00,   0.00,  40.02,   0.00,   0.00,  40.02,  80.04,   0.00,   0.00,   0.00
 2,   0.00,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,  80.04,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,  40.02,  40.02,  80.04,   0.00,   0.00,   0.00,   0.00,   0.00,  80.04,  40.02,   0.00,   0.00
 3,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 4,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 5,  40.02,  80.04,   0.00,  40.02, 1080.48, 3561.59, 280.13, 360.16, 1200.54,  80.04, 1000.45,  80.04, 2801.25, 5562.49, 3881.74, 1880.84, 1880.84, 400.18, 2281.02, 1200.54, 3801.70, 6322.83, 5322.38, 4401.97, 1760.79, 2641.18, 3881.74, 2761.23, 4842.17, 5522.47, 4962.22, 4682.09
 6,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
 7,  80.04,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,  40.02,  80.04,   0.00,   0.00,   0.00,  80.04,   0.00,   0.00,  40.02,  80.04,  80.04,   0.00,  40.02,   0.00,  80.04,  80.04,  80.04,  80.04,   0.00,   0.00,   0.00, 240.11,  80.04, 120.05
 8,  40.02,   0.00,   0.00,   0.00,  40.02,  40.02,   0.00,  40.02, 120.05,  80.04,   0.00,  40.02,  40.02,   0.00,  40.02,  80.04,  40.02,   0.00,   0.00, 120.05,   0.00,  40.02,  80.04,  40.02,   0.00,   0.00,  80.04,  40.02,   0.00,   0.00,   0.00,   0.00
 9,   0.00,   0.00,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
10,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  40.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
11, 160.07,  80.04,  80.04,  80.04,  40.02, 200.09,   0.00, 120.05,  80.04, 200.09, 320.14, 160.07, 160.07, 200.09, 120.05, 240.11,  80.04, 120.05,  80.04, 240.11, 120.05, 200.09, 240.11, 160.07, 280.13,  40.02,   0.00,  80.04,  40.02, 200.09,  80.04, 120.05
12, 3201.43, 2961.32, 3561.59, 3401.52, 3241.45, 3281.47, 2961.32, 3241.45, 3201.43, 3001.34, 3281.47, 2921.31, 2881.29, 3641.63, 3041.36, 3281.47, 2321.04, 2641.18, 2881.29, 1920.86, 3081.38, 2721.22, 2561.15, 3161.41, 3201.43, 2641.18, 2281.02, 2361.06, 1760.79, 2681.20, 2641.18, 2521.13
