ip , th , ch, num1, 1, 0, 6.49552e-310
2, 2, 5, 1e-10
2, 2, 6, 1e-10
2, 2, 7, 1e-10
2, 2, 8, 1e-10
2, 2, 9, 1e-10
2, 2, 10, 1e-10
2, 2, 11, 1e-10
2, 2, 12, 1e-10
2, 2, 13, 1e-10
2, 2, 14, 1e-10
2, 2, 15, 1e-10
2, 2, 16, 1e-10
2, 2, 17, 1e-10
2, 2, 18, 1e-10
2, 2, 19, 1e-10
2, 2, 20, 1e-10
2, 2, 21, 1e-10
2, 2, 22, 1e-10
2, 2, 23, 1e-10
2, 2, 24, 1e-10
2, 2, 25, 1e-10
2, 2, 26, 1e-10
2, 2, 27, 1e-10
2, 2, 28, 1e-10
2, 2, 29, 1e-10
2, 2, 30, 1e-10
2, 2, 31, 1e-10
1, 3, 0, 1e-10
1, 3, 1, 1e-10
1, 3, 2, 1e-10
1, 3, 3, 1e-10
1, 3, 4, 1e-10
1, 3, 5, 1e-10
1, 3, 6, 1e-10
1, 3, 7, 1e-10
1, 3, 8, 1e-10
1, 3, 9, 1e-10
1, 3, 10, 1e-10
1, 3, 11, 1e-10
1, 3, 12, 1e-10
1, 3, 13, 1e-10
1, 3, 14, 1e-10
1, 3, 15, 1e-10
1, 3, 16, 1e-10
1, 3, 17, 1e-10
1, 3, 18, 1e-10
1, 3, 19, 1e-10
1, 3, 20, 1e-10
1, 3, 21, 1e-10
1, 3, 22, 1e-10
1, 3, 23, 1e-10
1, 3, 24, 1e-10
1, 3, 25, 1e-10
1, 3, 26, 1e-10
1, 3, 27, 1e-10
1, 3, 28, 1e-10
1, 3, 29, 1e-10
1, 3, 30, 1e-10
1, 3, 31, 1e-10
2, 3, 0, 1e-10
2, 3, 1, 1e-10
2, 3, 2, 1e-10
2, 3, 3, 1e-10
2, 3, 4, 1e-10
2, 3, 5, 1e-10
2, 3, 6, 1e-10
2, 3, 7, 1e-10
2, 3, 8, 1e-10
2, 3, 9, 1e-10
2, 3, 10, 1e-10
2, 3, 11, 1e-10
2, 3, 12, 1e-10
2, 3, 13, 1e-10
2, 3, 14, 1e-10
2, 3, 15, 1e-10
2, 3, 16, 1e-10
2, 3, 17, 1e-10
2, 3, 18, 1e-10
2, 3, 19, 1e-10
2, 3, 20, 1e-10
2, 3, 21, 1e-10
2, 3, 22, 1e-10
2, 3, 23, 1e-10
2, 3, 24, 1e-10
2, 3, 25, 1e-10
2, 3, 26, 1e-10
2, 3, 27, 1e-10
2, 3, 28, 1e-10
2, 3, 29, 1e-10
2, 3, 30, 1e-10
2, 3, 31, 1e-10
1, 4, 0, 1e-10
1, 4, 1, 1e-10
1, 4, 2, 1e-10
1, 4, 3, 1e-10
1, 4, 4, 1e-10
1, 4, 5, 1e-10
1, 4, 6, 1e-10
1, 4, 7, 1e-10
1, 4, 8, 1e-10
1, 4, 9, 1e-10
1, 4, 10, 1e-10
1, 4, 11, 1e-10
1, 4, 12, 1e-10
1, 4, 13, 1e-10
1, 4, 14, 1e-10
1, 4, 15, 1e-10
1, 4, 16, 1e-10
1, 4, 17, 1e-10
1, 4, 18, 1e-10
1, 4, 19, 1e-10
1, 4, 20, 1e-10
1, 4, 21, 1e-10
1, 4, 22, 1e-10
1, 4, 23, 1e-10
1, 4, 24, 1e-10
1, 4, 25, 1e-10
1, 4, 26, 1e-10
1, 4, 27, 1e-10
1, 4, 28, 1e-10
1, 4, 29, 1e-10
1, 4, 30, 1e-10
1, 4, 31, 1e-10
2, 4, 0, 1e-10
2, 4, 1, 1e-10
2, 4, 2, 1e-10
2, 4, 3, 1e-10
2, 4, 4, 1e-10
2, 4, 5, 1e-10
2, 4, 6, 1e-10
2, 4, 7, 1e-10
2, 4, 8, 1e-10
2, 4, 9, 1e-10
2, 4, 10, 1e-10
2, 4, 11, 1e-10
2, 4, 12, 1e-10
2, 4, 13, 1e-10
2, 4, 14, 1e-10
2, 4, 15, 1e-10
2, 4, 16, 1e-10
2, 4, 17, 1e-10
2, 4, 18, 1e-10
2, 4, 19, 1e-10
2, 4, 20, 1e-10
2, 4, 21, 1e-10
2, 4, 22, 1e-10
2, 4, 23, 1e-10
2, 4, 24, 1e-10
2, 4, 25, 1e-10
2, 4, 26, 1e-10
2, 4, 27, 1e-10
2, 4, 28, 1e-10
2, 4, 29, 1e-10
2, 4, 30, 1e-10
2, 4, 31, 1e-10
1, 5, 0, 1e-10
1, 5, 1, 1e-10
1, 5, 2, 1e-10
1, 5, 3, 1e-10
1, 5, 4, 1e-10
1, 5, 5, 1e-10
1, 5, 6, 1e-10
1, 5, 7, 1e-10
1, 5, 8, 1e-10
1, 5, 9, 1e-10
1, 5, 10, 1e-10
1, 5, 11, 1e-10
1, 5, 12, 1e-10
1, 5, 13, 1e-10
1, 5, 14, 1e-10
1, 5, 15, 1e-10
1, 5, 16, 1e-10
1, 5, 17, 1e-10
1, 5, 18, 1e-10
1, 5, 19, 1e-10
1, 5, 20, 1e-10
1, 5, 21, 1e-10
1, 5, 22, 1e-10
1, 5, 23, 1e-10
1, 5, 24, 1e-10
1, 5, 25, 1e-10
1, 5, 26, 1e-10
1, 5, 27, 1e-10
1, 5, 28, 1e-10
1, 5, 29, 1e-10
1, 5, 30, 1e-10
1, 5, 31, 1e-10
2, 5, 0, 1e-10
2, 5, 1, 1e-10
2, 5, 2, 1e-10
2, 5, 3, 1e-10
2, 5, 4, 1e-10
2, 5, 5, 1e-10
2, 5, 6, 1e-10
2, 5, 7, 1e-10
2, 5, 8, 1e-10
2, 5, 9, 1e-10
2, 5, 10, 1e-10
2, 5, 11, 1e-10
2, 5, 12, 1e-10
2, 5, 13, 1e-10
2, 5, 14, 1e-10
2, 5, 15, 1e-10
2, 5, 16, 1e-10
2, 5, 17, 1e-10
2, 5, 18, 1e-10
2, 5, 19, 1e-10
2, 5, 20, 1e-10
2, 5, 21, 1e-10
2, 5, 22, 1e-10
2, 5, 23, 1e-10
2, 5, 24, 1e-10
2, 5, 25, 1e-10
2, 5, 26, 1e-10
2, 5, 27, 1e-10
2, 5, 28, 1e-10
2, 5, 29, 1e-10
2, 5, 30, 1e-10
2, 5, 31, 1e-10
1, 6, 0, 1e-10
1, 6, 1, 1e-10
1, 6, 2, 1e-10
1, 6, 3, 1e-10
1, 6, 4, 1e-10
1, 6, 5, 1e-10
1, 6, 6, 1e-10
1, 6, 7, 1e-10
1, 6, 8, 1e-10
1, 6, 9, 1e-10
1, 6, 10, 1e-10
1, 6, 11, 1e-10
1, 6, 12, 1e-10
1, 6, 13, 1e-10
1, 6, 14, 1e-10
1, 6, 15, 1e-10
1, 6, 16, 1e-10
1, 6, 17, 1e-10
1, 6, 18, 1e-10
1, 6, 19, 1e-10
1, 6, 20, 1e-10
1, 6, 21, 1e-10
1, 6, 22, 1e-10
1, 6, 23, 1e-10
1, 6, 24, 1e-10
1, 6, 25, 1e-10
1, 6, 26, 1e-10
1, 6, 27, 1e-10
1, 6, 28, 1e-10
1, 6, 29, 1e-10
1, 6, 30, 1e-10
1, 6, 31, 1e-10
2, 6, 0, 1e-10
2, 6, 1, 1e-10
2, 6, 2, 1e-10
2, 6, 3, 1e-10
2, 6, 4, 1e-10
2, 6, 5, 1e-10
2, 6, 6, 1e-10
2, 6, 7, 1e-10
2, 6, 8, 1e-10
2, 6, 9, 1e-10
2, 6, 10, 1e-10
2, 6, 11, 1e-10
2, 6, 12, 1e-10
2, 6, 13, 1e-10
2, 6, 14, 1e-10
2, 6, 15, 1e-10
2, 6, 16, 1e-10
2, 6, 17, 1e-10
2, 6, 18, 1e-10
2, 6, 19, 1e-10
2, 6, 20, 1e-10
2, 6, 21, 1e-10
2, 6, 22, 1e-10
2, 6, 23, 1e-10
2, 6, 24, 1e-10
2, 6, 25, 1e-10
2, 6, 26, 1e-10
2, 6, 27, 1e-10
2, 6, 28, 1e-10
2, 6, 29, 1e-10
2, 6, 30, 1e-10
2, 6, 31, 1e-10
1, 7, 0, 1e-10
1, 7, 1, 1e-10
1, 7, 2, 1e-10
1, 7, 3, 1e-10
1, 7, 4, 1e-10
1, 7, 5, 1e-10
1, 7, 6, 1e-10
1, 7, 7, 1e-10
1, 7, 8, 1e-10
1, 7, 9, 1e-10
1, 7, 10, 1e-10
1, 7, 11, 1e-10
1, 7, 12, 1e-10
1, 7, 13, 1e-10
1, 7, 14, 1e-10
1, 7, 15, 1e-10
1, 7, 16, 1e-10
1, 7, 17, 1e-10
1, 7, 18, 1e-10
1, 7, 19, 1e-10
1, 7, 20, 1e-10
1, 7, 21, 1e-10
1, 7, 22, 1e-10
1, 7, 23, 1e-10
1, 7, 24, 1e-10
1, 7, 25, 1e-10
1, 7, 26, 1e-10
1, 7, 27, 1e-10
1, 7, 28, 1e-10
1, 7, 29, 1e-10
1, 7, 30, 1e-10
1, 7, 31, 1e-10
2, 7, 0, 1e-10
2, 7, 1, 1e-10
2, 7, 2, 1e-10
2, 7, 3, 1e-10
2, 7, 4, 1e-10
2, 7, 5, 1e-10
2, 7, 6, 1e-10
2, 7, 7, 1e-10
2, 7, 8, 1e-10
2, 7, 9, 1e-10
2, 7, 10, 1e-10
2, 7, 11, 1e-10
2, 7, 12, 4
2, 7, 13, 1e-10
2, 7, 14, 1e-10
2, 7, 15, 1e-10
2, 7, 16, 1e-10
2, 7, 17, 1e-10
2, 7, 18, 1e-10
2, 7, 19, 1e-10
2, 7, 20, 1e-10
2, 7, 21, 1e-10
2, 7, 22, 1e-10
2, 7, 23, 1e-10
2, 7, 24, 1e-10
2, 7, 25, 1e-10
2, 7, 26, 1e-10
2, 7, 27, 1e-10
2, 7, 28, 1e-10
2, 7, 29, 1e-10
2, 7, 30, 1e-10
2, 7, 31, 1e-10
1, 8, 0, 1e-10
1, 8, 1, 1e-10
1, 8, 2, 1e-10
1, 8, 3, 1e-10
1, 8, 4, 1e-10
1, 8, 5, 1e-10
1, 8, 6, 1e-10
1, 8, 7, 1e-10
1, 8, 8, 1e-10
1, 8, 9, 1e-10
1, 8, 10, 1e-10
1, 8, 11, 1e-10
1, 8, 12, 1e-10
1, 8, 13, 1e-10
1, 8, 14, 1e-10
1, 8, 15, 1e-10
1, 8, 16, 1e-10
1, 8, 17, 1e-10
1, 8, 18, 1e-10
1, 8, 19, 1e-10
1, 8, 20, 1e-10
1, 8, 21, 1e-10
1, 8, 22, 1e-10
1, 8, 23, 1e-10
1, 8, 24, 1e-10
1, 8, 25, 1e-10
1, 8, 26, 1e-10
1, 8, 27, 1e-10
1, 8, 28, 1e-10
1, 8, 29, 1e-10
1, 8, 30, 1e-10
1, 8, 31, 1e-10
2, 8, 0, 1e-10
2, 8, 1, 1e-10
2, 8, 2, 1e-10
2, 8, 3, 1e-10
2, 8, 4, 1e-10
2, 8, 5, 1e-10
2, 8, 6, 1e-10
2, 8, 7, 1e-10
2, 8, 8, 1e-10
2, 8, 9, 1e-10
2, 8, 10, 1e-10
2, 8, 11, 1e-10
2, 8, 12, 3
2, 8, 13, 1e-10
2, 8, 14, 1e-10
2, 8, 15, 1e-10
2, 8, 16, 1e-10
2, 8, 17, 1e-10
2, 8, 18, 1e-10
2, 8, 19, 1e-10
2, 8, 20, 1e-10
2, 8, 21, 1e-10
2, 8, 22, 1e-10
2, 8, 23, 1e-10
2, 8, 24, 1e-10
2, 8, 25, 1e-10
2, 8, 26, 1e-10
2, 8, 27, 1e-10
2, 8, 28, 1e-10
2, 8, 29, 1e-10
2, 8, 30, 1e-10
2, 8, 31, 1e-10
1, 9, 0, 1e-10
1, 9, 1, 1e-10
1, 9, 2, 1e-10
1, 9, 3, 1e-10
1, 9, 4, 1e-10
1, 9, 5, 1e-10
1, 9, 6, 1e-10
1, 9, 7, 1e-10
1, 9, 8, 1e-10
1, 9, 9, 1e-10
1, 9, 10, 1e-10
1, 9, 11, 1e-10
1, 9, 12, 1e-10
1, 9, 13, 1e-10
1, 9, 14, 1e-10
1, 9, 15, 1e-10
1, 9, 16, 1e-10
1, 9, 17, 1e-10
1, 9, 18, 1e-10
1, 9, 19, 1e-10
1, 9, 20, 1e-10
1, 9, 21, 1e-10
1, 9, 22, 1e-10
1, 9, 23, 1e-10
1, 9, 24, 1e-10
1, 9, 25, 1e-10
1, 9, 26, 1e-10
1, 9, 27, 1e-10
1, 9, 28, 1e-10
1, 9, 29, 1e-10
1, 9, 30, 1e-10
1, 9, 31, 1e-10
2, 9, 0, 1e-10
2, 9, 1, 1e-10
2, 9, 2, 1e-10
2, 9, 3, 1e-10
2, 9, 4, 1e-10
2, 9, 5, 300000
2, 9, 6, 1e-10
2, 9, 7, 1e-10
2, 9, 8, 1e-10
2, 9, 9, 1e-10
2, 9, 10, 1e-10
2, 9, 11, 1e-10
2, 9, 12, 1e-10
2, 9, 13, 1e-10
2, 9, 14, 1e-10
2, 9, 15, 1e-10
2, 9, 16, 10
2, 9, 17, 1e-10
2, 9, 18, 1e-10
2, 9, 19, 1e-10
2, 9, 20, 3000
2, 9, 21, 1e-10
2, 9, 22, 1e-10
2, 9, 23, 1000
2, 9, 24, 500000
2, 9, 25, 1e-10
2, 9, 26, 1e-10
2, 9, 27, 4e+06
2, 9, 28, 1e-10
2, 9, 29, 1e-10
2, 9, 30, 1e-10
2, 9, 31, 1e-10
1, 10, 0, 1e-10
1, 10, 1, 1e-10
1, 10, 2, 1e-10
1, 10, 3, 1e-10
1, 10, 4, 1e-10
1, 10, 5, 1e-10
1, 10, 6, 1e-10
1, 10, 7, 10000
1, 10, 8, 1e-10
1, 10, 9, 1e-10
1, 10, 10, 1e-10
1, 10, 11, 1e-10
1, 10, 12, 1e-10
1, 10, 13, 1e-10
1, 10, 14, 2000
1, 10, 15, 1
1, 10, 16, 1e-10
1, 10, 17, 1
1, 10, 18, 1e-10
1, 10, 19, 1e-10
1, 10, 20, 1e-10
1, 10, 21, 1e-10
1, 10, 22, 300000
1, 10, 23, 1e-10
1, 10, 24, 1e-10
1, 10, 25, 1e-10
1, 10, 26, 1e-10
1, 10, 27, 1e-10
1, 10, 28, 1e-10
1, 10, 29, 1e-10
1, 10, 30, 300000
1, 10, 31, 1e-10
2, 10, 0, 1e-10
2, 10, 1, 1e-10
2, 10, 2, 1e-10
2, 10, 3, 1e-10
2, 10, 4, 1e-10
2, 10, 5, 1e-10
2, 10, 6, 1e-10
2, 10, 7, 60000
2, 10, 8, 1e-10
2, 10, 9, 70000
2, 10, 10, 1e-10
2, 10, 11, 1e-10
2, 10, 12, 1e-10
2, 10, 13, 70000
2, 10, 14, 100
2, 10, 15, 1e-10
2, 10, 16, 1e-10
2, 10, 17, 1e-10
2, 10, 18, 1e-10
2, 10, 19, 30000
2, 10, 20, 1e-10
2, 10, 21, 50
2, 10, 22, 200000
2, 10, 23, 1e-10
2, 10, 24, 1e-10
2, 10, 25, 1e-10
2, 10, 26, 10000
2, 10, 27, 1e-10
2, 10, 28, 1e-10
2, 10, 29, 1e-10
2, 10, 30, 1e-10
2, 10, 31, 100000
1, 11, 0, 1e-10
1, 11, 1, 1e-10
1, 11, 2, 1e-10
1, 11, 3, 3000
1, 11, 4, 20000
1, 11, 5, 1e-10
1, 11, 6, 1e-10
1, 11, 7, 1e-10
1, 11, 8, 1e-10
1, 11, 9, 1e-10
1, 11, 10, 1e-10
1, 11, 11, 1e-10
1, 11, 12, 400000
1, 11, 13, 2000
1, 11, 14, 1e-10
1, 11, 15, 1e-10
1, 11, 16, 1e-10
1, 11, 17, 1e-10
1, 11, 18, 200000
1, 11, 19, 2
1, 11, 20, 900
1, 11, 21, 1e-10
1, 11, 22, 1e-10
1, 11, 23, 40
1, 11, 24, 1e-10
1, 11, 25, 1e-10
1, 11, 26, 1e-10
1, 11, 27, 1e-10
1, 11, 28, 4
1, 11, 29, 1e-10
1, 11, 30, 1e-10
1, 11, 31, 100000
2, 11, 0, 1e-10
2, 11, 1, 1e-10
2, 11, 2, 1e-10
2, 11, 3, 3000
2, 11, 4, 20000
2, 11, 5, 1e-10
2, 11, 6, 1e-10
2, 11, 7, 1e-10
2, 11, 8, 1e-10
2, 11, 9, 1e-10
2, 11, 10, 1e-10
2, 11, 11, 1e-10
2, 11, 12, 400000
2, 11, 13, 2000
2, 11, 14, 1e-10
2, 11, 15, 1e-10
2, 11, 16, 1e-10
2, 11, 17, 1e-10
2, 11, 18, 200000
2, 11, 19, 2
2, 11, 20, 900
2, 11, 21, 1e-10
2, 11, 22, 1e-10
2, 11, 23, 40
2, 11, 24, 1e-10
2, 11, 25, 1e-10
2, 11, 26, 1e-10
2, 11, 27, 1e-10
2, 11, 28, 4
2, 11, 29, 1e-10
2, 11, 30, 1e-10
2, 11, 31, 100000
1, 12, 0, 1e-10
1, 12, 1, 1e-10
1, 12, 2, 1e-10
1, 12, 3, 1e-10
1, 12, 4, 1e-10
1, 12, 5, 3e+06
1, 12, 6, 1e-10
1, 12, 7, 1e-10
1, 12, 8, 1e-10
1, 12, 9, 2000
1, 12, 10, 1e-10
1, 12, 11, 300
1, 12, 12, 1e-10
1, 12, 13, 1e-10
1, 12, 14, 1e-10
1, 12, 15, 1e-10
1, 12, 16, 30
1, 12, 17, 1e-10
1, 12, 18, 1e-10
1, 12, 19, 1e-10
1, 12, 20, 1e-10
1, 12, 21, 2e+06
1, 12, 22, 1e-10
1, 12, 23, 1e-10
1, 12, 24, 1e-10
1, 12, 25, 1e-10
1, 12, 26, 1e-10
1, 12, 27, 1e-10
1, 12, 28, 1e-10
1, 12, 29, 1e-10
1, 12, 30, 1e-10
1, 12, 31, 1e-10
2, 12, 0, 1e-10
2, 12, 1, 1e-10
2, 12, 2, 2
2, 12, 3, 1e+06
2, 12, 4, 1e-10
2, 12, 5, 1e-10
2, 12, 6, 1e-10
2, 12, 7, 1e-10
2, 12, 8, 1e-10
2, 12, 9, 1e-10
2, 12, 10, 20
2, 12, 11, 1e-10
2, 12, 12, 1e-10
2, 12, 13, 1e-10
2, 12, 14, 1e-10
2, 12, 15, 1e-10
2, 12, 16, 1e-10
2, 12, 17, 1e-10
2, 12, 18, 1e-10
2, 12, 19, 1e-10
2, 12, 20, 1e-10
2, 12, 21, 1e-10
2, 12, 22, 1e-10
2, 12, 23, 1e-10
2, 12, 24, 1e-10
2, 12, 25, 1e-10
2, 12, 26, 1e-10
2, 12, 27, 1e-10
2, 12, 28, 1e-10
2, 12, 29, 1e-10
2, 12, 30, 1e-10
2, 12, 31, 1e-10
1, 13, 0, 1e-10
1, 13, 1, 1e-10
1, 13, 2, 1e-10
1, 13, 3, 1e-10
1, 13, 4, 1e-10
1, 13, 5, 1e-10
1, 13, 6, 1e-10
1, 13, 7, 1e-10
1, 13, 8, 1e-10
1, 13, 9, 1e-10
1, 13, 10, 1e-10
1, 13, 11, 1e-10
1, 13, 12, 1e-10
1, 13, 13, 1e-10
1, 13, 14, 1e-10
1, 13, 15, 1e-10
1, 13, 16, 1e-10
1, 13, 17, 1e-10
1, 13, 18, 1e-10
1, 13, 19, 1e-10
1, 13, 20, 1e-10
1, 13, 21, 1e-10
1, 13, 22, 1e-10
1, 13, 23, 1e-10
1, 13, 24, 1e-10
1, 13, 25, 1e-10
1, 13, 26, 1e-10
1, 13, 27, 1e-10
1, 13, 28, 1e-10
1, 13, 29, 1e-10
1, 13, 30, 1e-10
1, 13, 31, 1e-10
2, 13, 0, 1e-10
2, 13, 1, 1e-10
2, 13, 2, 1e-10
2, 13, 3, 1e-10
2, 13, 4, 1e-10
2, 13, 5, 1e-10
2, 13, 6, 1e-10
2, 13, 7, 1e-10
2, 13, 8, 1e-10
2, 13, 9, 1e-10
2, 13, 10, 1e-10
2, 13, 11, 1e-10
2, 13, 12, 1e-10
2, 13, 13, 1e-10
2, 13, 14, 1e-10
2, 13, 15, 1e-10
2, 13, 16, 1e-10
2, 13, 17, 1e-10
2, 13, 18, 1e-10
2, 13, 19, 1e-10
2, 13, 20, 1e-10
2, 13, 21, 1e-10
2, 13, 22, 1e-10
2, 13, 23, 1e-10
2, 13, 24, 1e-10
2, 13, 25, 1e-10
2, 13, 26, 1e-10
2, 13, 27, 1e-10
2, 13, 28, 1e-10
2, 13, 29, 1e-10
2, 13, 30, 1e-10
2, 13, 31, 1e-10
1, 14, 0, 1e-10
1, 14, 1, 1e-10
1, 14, 2, 1e-10
1, 14, 3, 1e-10
1, 14, 4, 1e-10
1, 14, 5, 1e-10
1, 14, 6, 1e-10
1, 14, 7, 1e-10
1, 14, 8, 1e-10
1, 14, 9, 1e-10
1, 14, 10, 1e-10
1, 14, 11, 1e-10
1, 14, 12, 1e-10
1, 14, 13, 1e-10
1, 14, 14, 1e-10
1, 14, 15, 1e-10
1, 14, 16, 1e-10
1, 14, 17, 1e-10
1, 14, 18, 1e-10
1, 14, 19, 1e-10
1, 14, 20, 1e-10
1, 14, 21, 1e-10
1, 14, 22, 1e-10
1, 14, 23, 1e-10
1, 14, 24, 1e-10
1, 14, 25, 1e-10
1, 14, 26, 1e-10
1, 14, 27, 1e-10
1, 14, 28, 1e-10
1, 14, 29, 1e-10
1, 14, 30, 1e-10
1, 14, 31, 1e-10
2, 14, 0, 1e-10
2, 14, 1, 2000
2, 14, 2, 3000
2, 14, 3, 40
2, 14, 4, 40000
2, 14, 5, 1e-10
2, 14, 6, 30000
2, 14, 7, 20000
2, 14, 8, 800
2, 14, 9, 50000
2, 14, 10, 2000
2, 14, 11, 1000
2, 14, 12, 1e-10
2, 14, 13, 30000
2, 14, 14, 600000
2, 14, 15, 20000
2, 14, 16, 1e-10
2, 14, 17, 2000
2, 14, 18, 1000
2, 14, 19, 1000
2, 14, 20, 20000
2, 14, 21, 10000
2, 14, 22, 1000
2, 14, 23, 20000
2, 14, 24, 30000
2, 14, 25, 800
2, 14, 26, 2000
2, 14, 27, 500000
2, 14, 28, 300
2, 14, 29, 100
2, 14, 30, 50
2, 14, 31, 3000
1, 15, 0, 30000
1, 15, 1, 10000
1, 15, 2, 20000
1, 15, 3, 300
1, 15, 4, 1e-10
1, 15, 5, 1e-10
1, 15, 6, 10000
1, 15, 7, 40
1, 15, 8, 6000
1, 15, 9, 50
1, 15, 10, 7000
1, 15, 11, 70000
1, 15, 12, 1e-10
1, 15, 13, 30
1, 15, 14, 1e-10
1, 15, 15, 10000
1, 15, 16, 1e-10
1, 15, 17, 20000
1, 15, 18, 8000
1, 15, 19, 10000
1, 15, 20, 300
1, 15, 21, 200000
1, 15, 22, 30000
1, 15, 23, 300
1, 15, 24, 100
1, 15, 25, 9000
1, 15, 26, 10000
1, 15, 27, 1e-10
1, 15, 28, 1000
1, 15, 29, 300
1, 15, 30, 1e-10
1, 15, 31, 70000
2, 15, 0, 1e-10
2, 15, 1, 10000
2, 15, 2, 20000
2, 15, 3, 300
2, 15, 4, 1e-10
2, 15, 5, 1e-10
2, 15, 6, 10000
2, 15, 7, 40
2, 15, 8, 6000
2, 15, 9, 50
2, 15, 10, 7000
2, 15, 11, 70000
2, 15, 12, 1e-10
2, 15, 13, 30
2, 15, 14, 1e-10
2, 15, 15, 10000
2, 15, 16, 1e-10
2, 15, 17, 20000
2, 15, 18, 8000
2, 15, 19, 10000
2, 15, 20, 300
2, 15, 21, 200000
2, 15, 22, 30000
2, 15, 23, 300
2, 15, 24, 100
2, 15, 25, 9000
2, 15, 26, 10000
2, 15, 27, 1e-10
2, 15, 28, 1000
2, 15, 29, 300
2, 15, 30, 1e-10
2, 15, 31, 70000
