 1, 2234.72,210.26,3979.33,2305.30,2205.18,2022.46,2219.70,2349.86,1344.63,2241.22,2348.85,1660.52,341.41,2294.29,2297.29,1568.41,  0.00,117.14,152.18,184.22,210.26, 50.56,2047.49,208.75,2235.72,287.85,339.41,2194.17,191.23,211.26,2355.86,166.20
 2,  16.52,243.80,  8.01, 42.55,208.75,  8.51, 35.04, 38.55, 14.02, 32.54, 66.58,189.73,163.20, 19.52, 15.52,  3.00, 13.02, 22.03,  7.51, 29.04, 13.52, 10.01,208.75, 19.02, 16.02, 11.51,  8.01, 10.51, 30.54, 69.58, 27.53,  3.50
 3,   0.50,  1.00,  0.00,  0.00,  0.50,  0.00,  1.00,  1.00,  1.50,  0.50,  1.50,  0.00,  0.00,  0.50,  0.00,  1.00,  0.00,  0.50,  1.00,  1.00,  2.50,  1.00,  0.00,  6.01,  1.00,  0.00,  0.00,  0.00,  0.50,  0.00,  0.00,  3.00
 4,   0.00,  1.00,  0.50,  1.00,  0.00,  1.00,  1.00, 28.53,  2.00,  0.00,  0.00,  0.00,  0.50,  0.50,  0.00,114.64,  0.00,  0.00,  0.50,  0.50,  0.50,  1.00,  0.50,  6.01,  1.00, 22.53,  9.01,  1.00,  1.00,  0.50,  0.50,  1.00
 5, 377.46,146.18,178.22, 86.10, 16.52,247.80,156.69,147.18, 85.10, 78.60, 91.11,169.71, 63.58,197.74,147.18, 16.52,602.23,464.56,667.81,376.96, 17.02,307.87,172.21, 32.04,444.54,374.45,611.74,370.95, 82.10,220.77,131.66, 42.55
 6, 743.90,703.35,2358.87,2300.29,507.12,152.69,270.83,1930.85,512.62,2372.38,418.01,2334.34,2001.43,1701.07,1974.40,1916.83,1581.92,940.14,128.66, 73.59,2009.44,135.16,271.83,1995.93,643.78,663.81,469.57,201.75,209.75,158.19,639.78,167.20
 7, 380.96, 54.07,329.90,247.30,240.29, 38.55,668.31, 30.04,631.77, 89.61,299.36, 68.58,179.22,245.30,129.16,220.27,100.62,192.23, 40.05, 44.55, 93.11,223.27, 17.02,184.22,221.77,317.39, 13.02,195.74,220.77,223.27,334.91, 43.05
 8, 112.14, 54.07, 21.03,244.80,545.16,206.25,174.21, 84.10,195.74, 29.54, 68.58,2098.55,184.22,237.29,128.66,2007.94, 32.54, 88.61, 45.05,268.33,181.22,141.67,268.33,416.51, 66.08,156.69,241.29, 41.55, 25.53,653.79,111.14,592.72
 9,  26.03, 99.62,  8.01, 24.53, 58.07,110.63,256.31, 24.03,256.81,1060.29,332.40, 59.07, 32.04, 18.02, 14.52,129.66,  0.00,  0.00,185.23, 19.02, 29.54, 10.01, 24.03, 14.52, 37.05,168.70, 16.02, 11.51,  3.00,  4.51, 16.02,  2.00
10,   4.00,171.21, 17.52, 40.05, 12.52, 24.03,  7.51, 19.52,109.13, 63.08, 13.52, 19.52, 54.57, 11.51,  2.50,  0.50, 22.53, 28.53, 35.54,  9.01,  5.01, 26.53,  7.51, 27.03, 19.52, 24.03, 10.01, 10.01,  1.50, 18.02, 10.01,  6.51
11,   0.00,  0.00,  0.00,  0.50,  0.50,  0.50,  1.50,  0.00,  0.00,  0.50,  0.50,  0.50,  0.00,  1.00,  0.50,  1.00,  0.00,  0.00,  0.50,  1.50,  0.00,  0.00,  0.00,  0.00,  1.50,  0.50,  0.00,  0.00,  0.00,  1.00,  0.00,  1.00
12,  63.08,182.72,230.28, 15.02,175.21,164.70, 21.53,128.16, 74.59, 81.10, 16.52,186.23, 15.02,285.85, 46.06, 22.53, 69.08, 15.52,  9.01, 13.52, 92.61,  8.51, 32.54,173.71,157.69, 23.03, 13.52, 22.53, 39.55, 17.02, 10.51, 71.59
