 1,  82.57,  5.68,138.31, 87.73,100.12,159.46,167.21,106.31, 14.45,126.95,140.89, 22.71,  7.74, 30.96, 38.71, 14.45,  0.00,  1.03,  3.61,  7.22,  6.71,  3.10, 13.93,  8.77, 30.45,  6.71, 12.90, 32.51,  4.13,  6.19, 38.19,  2.06
 2,   0.52,  4.13,  1.55,  0.52,  7.74,  0.52,  1.03,  1.03,  0.00,  2.58,  2.06,  8.26,  2.58,  0.52,  0.00,  0.00,  0.52,  0.52,  0.52,  1.03,  0.52,  0.52,  5.16,  2.06,  1.03,  0.00,  0.00,  0.52,  0.52,  2.58,  1.03,  0.00
 3,   0.00,  0.52,  0.00,  0.00,  0.00,  1.03,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.52,  0.00,  0.52,  0.52,  0.00,  0.00,  0.00,  0.52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
 4,   0.52,  0.52,  1.03,  0.00,  0.00,  0.52,  0.52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
 5,  27.87, 12.90, 15.48,  6.71,  1.55,  2.58,  6.19,  4.64, 11.87,  8.26, 11.87, 10.32,  1.03,  8.26,  3.61,  0.52, 57.80, 35.61, 50.06, 27.35,  1.55,  7.74,  6.71,  0.52, 37.67, 14.97, 76.89, 29.42,  4.13,  7.22,  1.03,  1.03
 6,   0.52,  0.52,  1.55,  0.52,  1.03,  1.03,  1.03,  0.52,  1.03,  1.55,  1.03,  1.03,  0.00,  1.03,  0.52,  1.55,  1.03,  1.55,  1.03,  2.06,  0.00,  1.03,  0.52,  0.52,  1.55,  0.00,  2.58,  1.55,  0.00,  0.52,  0.52,  0.00
 7,   8.26,  0.52, 13.93,  6.71,  5.68,  1.03, 24.26,  1.03, 23.74,  2.58, 10.84,  2.06,  2.06,  5.16,  1.03,  8.77,  2.06,  3.10,  1.03,  1.55,  0.52,  8.26,  0.52,  7.22,  6.19, 13.42,  0.52,  6.71, 10.32,  8.26,  5.68,  1.03
 8,   2.58,  1.55,  1.03,  7.74, 10.32,  4.13,  2.06,  3.61,  2.58,  1.03,  2.58, 26.32,  8.26,  4.13,  2.58, 37.16,  2.06,  3.61,  1.03, 11.87,  5.16,  1.55, 12.39,  9.81,  2.58,  1.55, 11.35,  1.03,  1.55, 17.55,  1.03, 24.26
 9,   0.52,  0.52,  0.00,  1.55,  0.00,  1.55,  3.61,  1.03,  6.19, 18.06,  5.68,  0.52,  1.03,  0.52,  0.00,  1.55,  0.00,  0.00,  2.06,  1.03,  0.52,  1.03,  0.52,  1.03,  0.52,  6.19,  0.52,  0.00,  1.03,  0.00,  0.00,  0.00
10,   0.00,  2.58,  0.00,  1.55,  0.00,  1.03,  0.52,  0.00,  1.55,  2.58,  1.03,  0.52,  1.55,  0.00,  0.00,  0.00,  0.52,  1.55,  1.03,  0.52,  0.00,  0.00,  0.52,  1.03,  0.00,  0.52,  0.52,  1.03,  0.00,  0.00,  0.00,  0.00
11,   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.52,  0.52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.52
12,   1.55,  2.58,  7.74,  0.52,  5.16,  4.13,  0.52,  2.58,  2.06,  0.52,  1.03,  6.71,  1.03,  7.22,  2.06,  0.00,  2.06,  0.52,  0.52,  0.00,  3.10,  1.03,  0.52,  5.16,  0.52,  0.00,  0.00,  1.03,  3.10,  0.52,  1.03,  1.55
