 1,   0.56,  0.56,  0.00,  0.56,  2.24,  1.68,  0.56,  0.00,  0.00,  1.68,  0.56,  2.24,  0.56,  2.24,  1.12,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.56,  0.56,  0.00,  0.00,  1.12,  0.00,  0.00,  0.00,  0.00,  0.00
 2,   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  1.12,  0.00
 3,   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
 4,   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
 5,   5.59,  2.24,  1.12,  0.56,  0.00,  0.56,  0.00,  0.56,  1.68,  1.68,  3.35,  2.79,  0.00,  0.56,  0.00,  0.00,  6.71,  1.68,  3.91,  1.68,  0.56,  0.00,  0.00,  0.00,  1.68,  2.79,  1.68,  2.24,  0.56,  0.00,  0.00,  0.00
 6,   0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
 7,   0.56,  0.56,  1.12,  0.56,  0.56,  0.00,  0.56,  0.00,  1.12,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.56,  1.12,  0.00,  0.00,  0.00,  0.56
 8,   0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.56,  0.56,  0.00,  0.56,  0.00,  0.56,  0.56,  0.00,  0.00,  0.00,  0.00,  1.12,  0.00,  0.00,  0.00,  0.00,  0.00,  1.12,  0.00,  0.56
 9,   0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
10,   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
11,   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
12,   0.00,  0.00,  0.00,  0.56,  0.56,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  0.00,  0.00,  0.00,  0.56,  0.00,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56
